Time	Node	Type	Packets	
94	Node24	CacheMisses	0
94	Producer1	CacheHits	0
94	Producer1	CacheMisses	0
94	F1a	CacheHits	0
94	F1a	CacheMisses	0
94	F1b	CacheHits	0
94	F1b	CacheMisses	0
94	F1c	CacheHits	0
94	F1c	CacheMisses	0
94	F2a	CacheHits	0
94	F2a	CacheMisses	0
94	F2b	CacheHits	0
94	F2b	CacheMisses	0
94	F2c	CacheHits	0
94	F2c	CacheMisses	0
94	F3a	CacheHits	0
94	F3a	CacheMisses	0
94	F3b	CacheHits	0
94	F3b	CacheMisses	0
94	F3c	CacheHits	0
94	F3c	CacheMisses	0
94	F4a	CacheHits	0
94	F4a	CacheMisses	0
94	F4b	CacheHits	0
94	F4b	CacheMisses	0
94	F4c	CacheHits	0
94	F4c	CacheMisses	0
94	F5a	CacheHits	0
94	F5a	CacheMisses	0
94	F5b	CacheHits	0
94	F5b	CacheMisses	0
94	F5c	CacheHits	0
94	F5c	CacheMisses	0
94	Consumer2	CacheHits	0
94	Consumer2	CacheMisses	0
94	Consumer3	CacheHits	0
94	Consumer3	CacheMisses	0
94	Consumer4	CacheHits	0
94	Consumer4	CacheMisses	0
94	Producer2	CacheHits	0
94	Producer2	CacheMisses	0
94	Producer3	CacheHits	0
94	Producer3	CacheMisses	0
94	Producer4	CacheHits	0
94	Producer4	CacheMisses	0
95	Consumer1	CacheHits	0
95	Consumer1	CacheMisses	0
95	Node1	CacheHits	0
95	Node1	CacheMisses	0
95	Node2	CacheHits	0
95	Node2	CacheMisses	0
95	Node3	CacheHits	0
95	Node3	CacheMisses	0
95	Node4	CacheHits	0
95	Node4	CacheMisses	0
95	Node5	CacheHits	0
95	Node5	CacheMisses	0
95	Node6	CacheHits	0
95	Node6	CacheMisses	0
95	Node7	CacheHits	0
95	Node7	CacheMisses	0
95	Node8	CacheHits	0
95	Node8	CacheMisses	0
95	Node9	CacheHits	0
95	Node9	CacheMisses	0
95	Node10	CacheHits	0
95	Node10	CacheMisses	0
95	Node11	CacheHits	0
95	Node11	CacheMisses	0
95	Node12	CacheHits	0
95	Node12	CacheMisses	0
95	Node13	CacheHits	0
95	Node13	CacheMisses	0
95	Node14	CacheHits	0
95	Node14	CacheMisses	0
95	Node15	CacheHits	0
95	Node15	CacheMisses	0
95	Node16	CacheHits	0
95	Node16	CacheMisses	0
95	Node17	CacheHits	0
95	Node17	CacheMisses	0
95	Node18	CacheHits	0
95	Node18	CacheMisses	0
95	Node19	CacheHits	0
95	Node19	CacheMisses	0
95	Node20	CacheHits	0
95	Node20	CacheMisses	0
95	Node21	CacheHits	0
95	Node21	CacheMisses	0
95	Node22	CacheHits	0
95	Node22	CacheMisses	0
95	Node23	CacheHits	0
95	Node23	CacheMisses	0
95	Node24	CacheHits	0
95	Node24	CacheMisses	0
95	Producer1	CacheHits	0
95	Producer1	CacheMisses	0
95	F1a	CacheHits	0
95	F1a	CacheMisses	0
95	F1b	CacheHits	0
95	F1b	CacheMisses	0
95	F1c	CacheHits	0
95	F1c	CacheMisses	0
95	F2a	CacheHits	0
95	F2a	CacheMisses	0
95	F2b	CacheHits	0
95	F2b	CacheMisses	0
95	F2c	CacheHits	0
95	F2c	CacheMisses	0
95	F3a	CacheHits	0
95	F3a	CacheMisses	0
95	F3b	CacheHits	0
95	F3b	CacheMisses	0
95	F3c	CacheHits	0
95	F3c	CacheMisses	0
95	F4a	CacheHits	0
95	F4a	CacheMisses	0
95	F4b	CacheHits	0
95	F4b	CacheMisses	0
95	F4c	CacheHits	0
95	F4c	CacheMisses	0
95	F5a	CacheHits	0
95	F5a	CacheMisses	0
95	F5b	CacheHits	0
95	F5b	CacheMisses	0
95	F5c	CacheHits	0
95	F5c	CacheMisses	0
95	Consumer2	CacheHits	0
95	Consumer2	CacheMisses	0
95	Consumer3	CacheHits	0
95	Consumer3	CacheMisses	0
95	Consumer4	CacheHits	0
95	Consumer4	CacheMisses	0
95	Producer2	CacheHits	0
95	Producer2	CacheMisses	0
95	Producer3	CacheHits	0
95	Producer3	CacheMisses	0
95	Producer4	CacheHits	0
95	Producer4	CacheMisses	0
96	Consumer1	CacheHits	0
96	Consumer1	CacheMisses	0
96	Node1	CacheHits	0
96	Node1	CacheMisses	0
96	Node2	CacheHits	0
96	Node2	CacheMisses	0
96	Node3	CacheHits	0
96	Node3	CacheMisses	0
96	Node4	CacheHits	0
96	Node4	CacheMisses	0
96	Node5	CacheHits	0
96	Node5	CacheMisses	0
96	Node6	CacheHits	0
96	Node6	CacheMisses	0
96	Node7	CacheHits	0
96	Node7	CacheMisses	0
96	Node8	CacheHits	0
96	Node8	CacheMisses	0
96	Node9	CacheHits	0
96	Node9	CacheMisses	0
96	Node10	CacheHits	0
96	Node10	CacheMisses	0
96	Node11	CacheHits	0
96	Node11	CacheMisses	0
96	Node12	CacheHits	0
96	Node12	CacheMisses	0
96	Node13	CacheHits	0
96	Node13	CacheMisses	0
96	Node14	CacheHits	0
96	Node14	CacheMisses	0
96	Node15	CacheHits	0
96	Node15	CacheMisses	0
96	Node16	CacheHits	0
96	Node16	CacheMisses	0
96	Node17	CacheHits	0
96	Node17	CacheMisses	0
96	Node18	CacheHits	0
96	Node18	CacheMisses	0
96	Node19	CacheHits	0
96	Node19	CacheMisses	0
96	Node20	CacheHits	0
96	Node20	CacheMisses	0
96	Node21	CacheHits	0
96	Node21	CacheMisses	0
96	Node22	CacheHits	0
96	Node22	CacheMisses	0
96	Node23	CacheHits	0
96	Node23	CacheMisses	0
96	Node24	CacheHits	0
96	Node24	CacheMisses	0
96	Producer1	CacheHits	0
96	Producer1	CacheMisses	0
96	F1a	CacheHits	0
96	F1a	CacheMisses	0
96	F1b	CacheHits	0
96	F1b	CacheMisses	0
96	F1c	CacheHits	0
96	F1c	CacheMisses	0
96	F2a	CacheHits	0
96	F2a	CacheMisses	0
96	F2b	CacheHits	0
96	F2b	CacheMisses	0
96	F2c	CacheHits	0
96	F2c	CacheMisses	0
96	F3a	CacheHits	0
96	F3a	CacheMisses	0
96	F3b	CacheHits	0
96	F3b	CacheMisses	0
96	F3c	CacheHits	0
96	F3c	CacheMisses	0
96	F4a	CacheHits	0
96	F4a	CacheMisses	0
96	F4b	CacheHits	0
96	F4b	CacheMisses	0
96	F4c	CacheHits	0
96	F4c	CacheMisses	0
96	F5a	CacheHits	0
96	F5a	CacheMisses	0
96	F5b	CacheHits	0
96	F5b	CacheMisses	0
96	F5c	CacheHits	0
96	F5c	CacheMisses	0
96	Consumer2	CacheHits	0
96	Consumer2	CacheMisses	0
96	Consumer3	CacheHits	0
96	Consumer3	CacheMisses	0
96	Consumer4	CacheHits	0
96	Consumer4	CacheMisses	0
96	Producer2	CacheHits	0
96	Producer2	CacheMisses	0
96	Producer3	CacheHits	0
96	Producer3	CacheMisses	0
96	Producer4	CacheHits	0
96	Producer4	CacheMisses	0
97	Consumer1	CacheHits	0
97	Consumer1	CacheMisses	0
97	Node1	CacheHits	0
97	Node1	CacheMisses	0
97	Node2	CacheHits	0
97	Node2	CacheMisses	0
97	Node3	CacheHits	0
97	Node3	CacheMisses	0
97	Node4	CacheHits	0
97	Node4	CacheMisses	0
97	Node5	CacheHits	0
97	Node5	CacheMisses	0
97	Node6	CacheHits	0
97	Node6	CacheMisses	0
97	Node7	CacheHits	0
97	Node7	CacheMisses	0
97	Node8	CacheHits	0
97	Node8	CacheMisses	0
97	Node9	CacheHits	0
97	Node9	CacheMisses	0
97	Node10	CacheHits	0
97	Node10	CacheMisses	0
97	Node11	CacheHits	0
97	Node11	CacheMisses	0
97	Node12	CacheHits	0
97	Node12	CacheMisses	0
97	Node13	CacheHits	0
97	Node13	CacheMisses	0
97	Node14	CacheHits	0
97	Node14	CacheMisses	0
97	Node15	CacheHits	0
97	Node15	CacheMisses	0
97	Node16	CacheHits	0
97	Node16	CacheMisses	0
97	Node17	CacheHits	0
97	Node17	CacheMisses	0
97	Node18	CacheHits	0
97	Node18	CacheMisses	0
97	Node19	CacheHits	0
97	Node19	CacheMisses	0
97	Node20	CacheHits	0
97	Node20	CacheMisses	0
97	Node21	CacheHits	0
97	Node21	CacheMisses	0
97	Node22	CacheHits	0
97	Node22	CacheMisses	0
97	Node23	CacheHits	0
97	Node23	CacheMisses	0
97	Node24	CacheHits	0
97	Node24	CacheMisses	0
97	Producer1	CacheHits	0
97	Producer1	CacheMisses	0
97	F1a	CacheHits	0
97	F1a	CacheMisses	0
97	F1b	CacheHits	0
97	F1b	CacheMisses	0
97	F1c	CacheHits	0
97	F1c	CacheMisses	0
97	F2a	CacheHits	0
97	F2a	CacheMisses	0
97	F2b	CacheHits	0
97	F2b	CacheMisses	0
97	F2c	CacheHits	0
97	F2c	CacheMisses	0
97	F3a	CacheHits	0
97	F3a	CacheMisses	0
97	F3b	CacheHits	0
97	F3b	CacheMisses	0
97	F3c	CacheHits	0
97	F3c	CacheMisses	0
97	F4a	CacheHits	0
97	F4a	CacheMisses	0
97	F4b	CacheHits	0
97	F4b	CacheMisses	0
97	F4c	CacheHits	0
97	F4c	CacheMisses	0
97	F5a	CacheHits	0
97	F5a	CacheMisses	0
97	F5b	CacheHits	0
97	F5b	CacheMisses	0
97	F5c	CacheHits	0
97	F5c	CacheMisses	0
97	Consumer2	CacheHits	0
97	Consumer2	CacheMisses	0
97	Consumer3	CacheHits	0
97	Consumer3	CacheMisses	0
97	Consumer4	CacheHits	0
97	Consumer4	CacheMisses	0
97	Producer2	CacheHits	0
97	Producer2	CacheMisses	0
97	Producer3	CacheHits	0
97	Producer3	CacheMisses	0
97	Producer4	CacheHits	0
97	Producer4	CacheMisses	0
98	Consumer1	CacheHits	0
98	Consumer1	CacheMisses	0
98	Node1	CacheHits	0
98	Node1	CacheMisses	0
98	Node2	CacheHits	0
98	Node2	CacheMisses	0
98	Node3	CacheHits	0
98	Node3	CacheMisses	0
98	Node4	CacheHits	0
98	Node4	CacheMisses	0
98	Node5	CacheHits	0
98	Node5	CacheMisses	0
98	Node6	CacheHits	0
98	Node6	CacheMisses	0
98	Node7	CacheHits	0
98	Node7	CacheMisses	0
98	Node8	CacheHits	0
98	Node8	CacheMisses	0
98	Node9	CacheHits	0
98	Node9	CacheMisses	0
98	Node10	CacheHits	0
98	Node10	CacheMisses	0
98	Node11	CacheHits	0
98	Node11	CacheMisses	0
98	Node12	CacheHits	0
98	Node12	CacheMisses	0
98	Node13	CacheHits	0
98	Node13	CacheMisses	0
98	Node14	CacheHits	0
98	Node14	CacheMisses	0
98	Node15	CacheHits	0
98	Node15	CacheMisses	0
98	Node16	CacheHits	0
98	Node16	CacheMisses	0
98	Node17	CacheHits	0
98	Node17	CacheMisses	0
98	Node18	CacheHits	0
98	Node18	CacheMisses	0
98	Node19	CacheHits	0
98	Node19	CacheMisses	0
98	Node20	CacheHits	0
98	Node20	CacheMisses	0
98	Node21	CacheHits	0
98	Node21	CacheMisses	0
98	Node22	CacheHits	0
98	Node22	CacheMisses	0
98	Node23	CacheHits	0
98	Node23	CacheMisses	0
98	Node24	CacheHits	0
98	Node24	CacheMisses	0
98	Producer1	CacheHits	0
98	Producer1	CacheMisses	0
98	F1a	CacheHits	0
98	F1a	CacheMisses	0
98	F1b	CacheHits	0
98	F1b	CacheMisses	0
98	F1c	CacheHits	0
98	F1c	CacheMisses	0
98	F2a	CacheHits	0
98	F2a	CacheMisses	0
98	F2b	CacheHits	0
98	F2b	CacheMisses	0
98	F2c	CacheHits	0
98	F2c	CacheMisses	0
98	F3a	CacheHits	0
98	F3a	CacheMisses	0
98	F3b	CacheHits	0
98	F3b	CacheMisses	0
98	F3c	CacheHits	0
98	F3c	CacheMisses	0
98	F4a	CacheHits	0
98	F4a	CacheMisses	0
98	F4b	CacheHits	0
98	F4b	CacheMisses	0
98	F4c	CacheHits	0
98	F4c	CacheMisses	0
98	F5a	CacheHits	0
98	F5a	CacheMisses	0
98	F5b	CacheHits	0
98	F5b	CacheMisses	0
98	F5c	CacheHits	0
98	F5c	CacheMisses	0
98	Consumer2	CacheHits	0
98	Consumer2	CacheMisses	0
98	Consumer3	CacheHits	0
98	Consumer3	CacheMisses	0
98	Consumer4	CacheHits	0
98	Consumer4	CacheMisses	0
98	Producer2	CacheHits	0
98	Producer2	CacheMisses	0
98	Producer3	CacheHits	0
98	Producer3	CacheMisses	0
98	Producer4	CacheHits	0
98	Producer4	CacheMisses	0
99	Consumer1	CacheHits	0
99	Consumer1	CacheMisses	0
99	Node1	CacheHits	0
99	Node1	CacheMisses	0
99	Node2	CacheHits	0
99	Node2	CacheMisses	0
99	Node3	CacheHits	0
99	Node3	CacheMisses	0
99	Node4	CacheHits	0
99	Node4	CacheMisses	0
99	Node5	CacheHits	0
99	Node5	CacheMisses	0
99	Node6	CacheHits	0
99	Node6	CacheMisses	0
99	Node7	CacheHits	0
99	Node7	CacheMisses	0
99	Node8	CacheHits	0
99	Node8	CacheMisses	0
99	Node9	CacheHits	0
99	Node9	CacheMisses	0
99	Node10	CacheHits	0
99	Node10	CacheMisses	0
99	Node11	CacheHits	0
99	Node11	CacheMisses	0
99	Node12	CacheHits	0
99	Node12	CacheMisses	0
99	Node13	CacheHits	0
99	Node13	CacheMisses	0
99	Node14	CacheHits	0
99	Node14	CacheMisses	0
99	Node15	CacheHits	0
99	Node15	CacheMisses	0
99	Node16	CacheHits	0
99	Node16	CacheMisses	0
99	Node17	CacheHits	0
99	Node17	CacheMisses	0
99	Node18	CacheHits	0
99	Node18	CacheMisses	0
99	Node19	CacheHits	0
99	Node19	CacheMisses	0
99	Node20	CacheHits	0
99	Node20	CacheMisses	0
99	Node21	CacheHits	0
99	Node21	CacheMisses	0
99	Node22	CacheHits	0
99	Node22	CacheMisses	0
99	Node23	CacheHits	0
99	Node23	CacheMisses	0
99	Node24	CacheHits	0
99	Node24	CacheMisses	0
99	Producer1	CacheHits	0
99	Producer1	CacheMisses	0
99	F1a	CacheHits	0
99	F1a	CacheMisses	0
99	F1b	CacheHits	0
99	F1b	CacheMisses	0
99	F1c	CacheHits	0
99	F1c	CacheMisses	0
99	F2a	CacheHits	0
99	F2a	CacheMisses	0
99	F2b	CacheHits	0
99	F2b	CacheMisses	0
99	F2c	CacheHits	0
99	F2c	CacheMisses	0
99	F3a	CacheHits	0
99	F3a	CacheMisses	0
99	F3b	CacheHits	0
99	F3b	CacheMisses	0
99	F3c	CacheHits	0
99	F3c	CacheMisses	0
99	F4a	CacheHits	0
99	F4a	CacheMisses	0
99	F4b	CacheHits	0
99	F4b	CacheMisses	0
99	F4c	CacheHits	0
99	F4c	CacheMisses	0
99	F5a	CacheHits	0
99	F5a	CacheMisses	0
99	F5b	CacheHits	0
99	F5b	CacheMisses	0
99	F5c	CacheHits	0
99	F5c	CacheMisses	0
99	Consumer2	CacheHits	0
99	Consumer2	CacheMisses	0
99	Consumer3	CacheHits	0
99	Consumer3	CacheMisses	0
99	Consumer4	CacheHits	0
99	Consumer4	CacheMisses	0
99	Producer2	CacheHits	0
99	Producer2	CacheMisses	0
99	Producer3	CacheHits	0
99	Producer3	CacheMisses	0
99	Producer4	CacheHits	0
99	Producer4	CacheMisses	0
100	Consumer1	CacheHits	0
100	Consumer1	CacheMisses	0
100	Node1	CacheHits	0
100	Node1	CacheMisses	0
100	Node2	CacheHits	0
100	Node2	CacheMisses	0
100	Node3	CacheHits	0
100	Node3	CacheMisses	0
100	Node4	CacheHits	0
100	Node4	CacheMisses	0
100	Node5	CacheHits	0
100	Node5	CacheMisses	0
100	Node6	CacheHits	0
100	Node6	CacheMisses	0
100	Node7	CacheHits	0
100	Node7	CacheMisses	0
100	Node8	CacheHits	0
100	Node8	CacheMisses	0
100	Node9	CacheHits	0
100	Node9	CacheMisses	0
100	Node10	CacheHits	0
100	Node10	CacheMisses	0
100	Node11	CacheHits	0
100	Node11	CacheMisses	0
100	Node12	CacheHits	0
100	Node12	CacheMisses	0
100	Node13	CacheHits	0
100	Node13	CacheMisses	0
100	Node14	CacheHits	0
100	Node14	CacheMisses	0
100	Node15	CacheHits	0
100	Node15	CacheMisses	0
100	Node16	CacheHits	0
100	Node16	CacheMisses	0
100	Node17	CacheHits	0
100	Node17	CacheMisses	0
100	Node18	CacheHits	0
100	Node18	CacheMisses	0
100	Node19	CacheHits	0
100	Node19	CacheMisses	0
100	Node20	CacheHits	0
100	Node20	CacheMisses	0
100	Node21	CacheHits	0
100	Node21	CacheMisses	0
100	Node22	CacheHits	0
100	Node22	CacheMisses	0
100	Node23	CacheHits	0
100	Node23	CacheMisses	0
100	Node24	CacheHits	0
100	Node24	CacheMisses	0
100	Producer1	CacheHits	0
100	Producer1	CacheMisses	0
100	F1a	CacheHits	0
100	F1a	CacheMisses	0
100	F1b	CacheHits	0
100	F1b	CacheMisses	0
100	F1c	CacheHits	0
100	F1c	CacheMisses	0
100	F2a	CacheHits	0
100	F2a	CacheMisses	0
100	F2b	CacheHits	0
100	F2b	CacheMisses	0
100	F2c	CacheHits	0
100	F2c	CacheMisses	0
100	F3a	CacheHits	0
100	F3a	CacheMisses	0
100	F3b	CacheHits	0
100	F3b	CacheMisses	0
100	F3c	CacheHits	0
100	F3c	CacheMisses	0
100	F4a	CacheHits	0
100	F4a	CacheMisses	0
100	F4b	CacheHits	0
100	F4b	CacheMisses	0
100	F4c	CacheHits	0
100	F4c	CacheMisses	0
100	F5a	CacheHits	0
100	F5a	CacheMisses	0
100	F5b	CacheHits	0
100	F5b	CacheMisses	0
100	F5c	CacheHits	0
100	F5c	CacheMisses	0
100	Consumer2	CacheHits	0
100	Consumer2	CacheMisses	0
100	Consumer3	CacheHits	0
100	Consumer3	CacheMisses	0
100	Consumer4	CacheHits	0
100	Consumer4	CacheMisses	0
100	Producer2	CacheHits	0
100	Producer2	CacheMisses	0
100	Producer3	CacheHits	0
100	Producer3	CacheMisses	0
100	Producer4	CacheHits	0
100	Producer4	CacheMisses	0
101	Consumer1	CacheHits	0
101	Consumer1	CacheMisses	0
101	Node1	CacheHits	0
101	Node1	CacheMisses	0
101	Node2	CacheHits	0
101	Node2	CacheMisses	0
101	Node3	CacheHits	0
101	Node3	CacheMisses	0
101	Node4	CacheHits	0
101	Node4	CacheMisses	0
101	Node5	CacheHits	0
101	Node5	CacheMisses	0
101	Node6	CacheHits	0
101	Node6	CacheMisses	0
101	Node7	CacheHits	0
101	Node7	CacheMisses	0
101	Node8	CacheHits	0
101	Node8	CacheMisses	0
101	Node9	CacheHits	0
101	Node9	CacheMisses	0
101	Node10	CacheHits	0
101	Node10	CacheMisses	0
101	Node11	CacheHits	0
101	Node11	CacheMisses	0
101	Node12	CacheHits	0
101	Node12	CacheMisses	0
101	Node13	CacheHits	0
101	Node13	CacheMisses	0
101	Node14	CacheHits	0
101	Node14	CacheMisses	0
101	Node15	CacheHits	0
101	Node15	CacheMisses	0
101	Node16	CacheHits	0
101	Node16	CacheMisses	0
101	Node17	CacheHits	0
101	Node17	CacheMisses	0
101	Node18	CacheHits	0
101	Node18	CacheMisses	0
101	Node19	CacheHits	0
101	Node19	CacheMisses	0
101	Node20	CacheHits	0
101	Node20	CacheMisses	0
101	Node21	CacheHits	0
101	Node21	CacheMisses	0
101	Node22	CacheHits	0
101	Node22	CacheMisses	0
101	Node23	CacheHits	0
101	Node23	CacheMisses	0
101	Node24	CacheHits	0
101	Node24	CacheMisses	0
101	Producer1	CacheHits	0
101	Producer1	CacheMisses	0
101	F1a	CacheHits	0
101	F1a	CacheMisses	0
101	F1b	CacheHits	0
101	F1b	CacheMisses	0
101	F1c	CacheHits	0
101	F1c	CacheMisses	0
101	F2a	CacheHits	0
101	F2a	CacheMisses	0
101	F2b	CacheHits	0
101	F2b	CacheMisses	0
101	F2c	CacheHits	0
101	F2c	CacheMisses	0
101	F3a	CacheHits	0
101	F3a	CacheMisses	0
101	F3b	CacheHits	0
101	F3b	CacheMisses	0
101	F3c	CacheHits	0
101	F3c	CacheMisses	0
101	F4a	CacheHits	0
101	F4a	CacheMisses	0
101	F4b	CacheHits	0
101	F4b	CacheMisses	0
101	F4c	CacheHits	0
101	F4c	CacheMisses	0
101	F5a	CacheHits	0
101	F5a	CacheMisses	0
101	F5b	CacheHits	0
101	F5b	CacheMisses	0
101	F5c	CacheHits	0
101	F5c	CacheMisses	0
101	Consumer2	CacheHits	0
101	Consumer2	CacheMisses	0
101	Consumer3	CacheHits	0
101	Consumer3	CacheMisses	0
101	Consumer4	CacheHits	0
101	Consumer4	CacheMisses	0
101	Producer2	CacheHits	0
101	Producer2	CacheMisses	0
101	Producer3	CacheHits	0
101	Producer3	CacheMisses	0
101	Producer4	CacheHits	0
101	Producer4	CacheMisses	0
102	Consumer1	CacheHits	0
102	Consumer1	CacheMisses	0
102	Node1	CacheHits	0
102	Node1	CacheMisses	0
102	Node2	CacheHits	0
102	Node2	CacheMisses	0
102	Node3	CacheHits	0
102	Node3	CacheMisses	0
102	Node4	CacheHits	0
102	Node4	CacheMisses	0
102	Node5	CacheHits	0
102	Node5	CacheMisses	0
102	Node6	CacheHits	0
102	Node6	CacheMisses	0
102	Node7	CacheHits	0
102	Node7	CacheMisses	0
102	Node8	CacheHits	0
102	Node8	CacheMisses	0
102	Node9	CacheHits	0
102	Node9	CacheMisses	0
102	Node10	CacheHits	0
102	Node10	CacheMisses	0
102	Node11	CacheHits	0
102	Node11	CacheMisses	0
102	Node12	CacheHits	0
102	Node12	CacheMisses	0
102	Node13	CacheHits	0
102	Node13	CacheMisses	0
102	Node14	CacheHits	0
102	Node14	CacheMisses	0
102	Node15	CacheHits	0
102	Node15	CacheMisses	0
102	Node16	CacheHits	0
102	Node16	CacheMisses	0
102	Node17	CacheHits	0
102	Node17	CacheMisses	0
102	Node18	CacheHits	0
102	Node18	CacheMisses	0
102	Node19	CacheHits	0
102	Node19	CacheMisses	0
102	Node20	CacheHits	0
102	Node20	CacheMisses	0
102	Node21	CacheHits	0
102	Node21	CacheMisses	0
102	Node22	CacheHits	0
102	Node22	CacheMisses	0
102	Node23	CacheHits	0
102	Node23	CacheMisses	0
102	Node24	CacheHits	0
102	Node24	CacheMisses	0
102	Producer1	CacheHits	0
102	Producer1	CacheMisses	0
102	F1a	CacheHits	0
102	F1a	CacheMisses	0
102	F1b	CacheHits	0
102	F1b	CacheMisses	0
102	F1c	CacheHits	0
102	F1c	CacheMisses	0
102	F2a	CacheHits	0
102	F2a	CacheMisses	0
102	F2b	CacheHits	0
102	F2b	CacheMisses	0
102	F2c	CacheHits	0
102	F2c	CacheMisses	0
102	F3a	CacheHits	0
102	F3a	CacheMisses	0
102	F3b	CacheHits	0
102	F3b	CacheMisses	0
102	F3c	CacheHits	0
102	F3c	CacheMisses	0
102	F4a	CacheHits	0
102	F4a	CacheMisses	0
102	F4b	CacheHits	0
102	F4b	CacheMisses	0
102	F4c	CacheHits	0
102	F4c	CacheMisses	0
102	F5a	CacheHits	0
102	F5a	CacheMisses	0
102	F5b	CacheHits	0
102	F5b	CacheMisses	0
102	F5c	CacheHits	0
102	F5c	CacheMisses	0
102	Consumer2	CacheHits	0
102	Consumer2	CacheMisses	0
102	Consumer3	CacheHits	0
102	Consumer3	CacheMisses	0
102	Consumer4	CacheHits	0
102	Consumer4	CacheMisses	0
102	Producer2	CacheHits	0
102	Producer2	CacheMisses	0
102	Producer3	CacheHits	0
102	Producer3	CacheMisses	0
102	Producer4	CacheHits	0
102	Producer4	CacheMisses	0
103	Consumer1	CacheHits	0
103	Consumer1	CacheMisses	0
103	Node1	CacheHits	0
103	Node1	CacheMisses	0
103	Node2	CacheHits	0
103	Node2	CacheMisses	0
103	Node3	CacheHits	0
103	Node3	CacheMisses	0
103	Node4	CacheHits	0
103	Node4	CacheMisses	0
103	Node5	CacheHits	0
103	Node5	CacheMisses	0
103	Node6	CacheHits	0
103	Node6	CacheMisses	0
103	Node7	CacheHits	0
103	Node7	CacheMisses	0
103	Node8	CacheHits	0
103	Node8	CacheMisses	0
103	Node9	CacheHits	0
103	Node9	CacheMisses	0
103	Node10	CacheHits	0
103	Node10	CacheMisses	0
103	Node11	CacheHits	0
103	Node11	CacheMisses	0
103	Node12	CacheHits	0
103	Node12	CacheMisses	0
103	Node13	CacheHits	0
103	Node13	CacheMisses	0
103	Node14	CacheHits	0
103	Node14	CacheMisses	0
103	Node15	CacheHits	0
103	Node15	CacheMisses	0
103	Node16	CacheHits	0
103	Node16	CacheMisses	0
103	Node17	CacheHits	0
103	Node17	CacheMisses	0
103	Node18	CacheHits	0
103	Node18	CacheMisses	0
103	Node19	CacheHits	0
103	Node19	CacheMisses	0
103	Node20	CacheHits	0
103	Node20	CacheMisses	0
103	Node21	CacheHits	0
103	Node21	CacheMisses	0
103	Node22	CacheHits	0
103	Node22	CacheMisses	0
103	Node23	CacheHits	0
103	Node23	CacheMisses	0
103	Node24	CacheHits	0
103	Node24	CacheMisses	0
103	Producer1	CacheHits	0
103	Producer1	CacheMisses	0
103	F1a	CacheHits	0
103	F1a	CacheMisses	0
103	F1b	CacheHits	0
103	F1b	CacheMisses	0
103	F1c	CacheHits	0
103	F1c	CacheMisses	0
103	F2a	CacheHits	0
103	F2a	CacheMisses	0
103	F2b	CacheHits	0
103	F2b	CacheMisses	0
103	F2c	CacheHits	0
103	F2c	CacheMisses	0
103	F3a	CacheHits	0
103	F3a	CacheMisses	0
103	F3b	CacheHits	0
103	F3b	CacheMisses	0
103	F3c	CacheHits	0
103	F3c	CacheMisses	0
103	F4a	CacheHits	0
103	F4a	CacheMisses	0
103	F4b	CacheHits	0
103	F4b	CacheMisses	0
103	F4c	CacheHits	0
103	F4c	CacheMisses	0
103	F5a	CacheHits	0
103	F5a	CacheMisses	0
103	F5b	CacheHits	0
103	F5b	CacheMisses	0
103	F5c	CacheHits	0
103	F5c	CacheMisses	0
103	Consumer2	CacheHits	0
103	Consumer2	CacheMisses	0
103	Consumer3	CacheHits	0
103	Consumer3	CacheMisses	0
103	Consumer4	CacheHits	0
103	Consumer4	CacheMisses	0
103	Producer2	CacheHits	0
103	Producer2	CacheMisses	0
103	Producer3	CacheHits	0
103	Producer3	CacheMisses	0
103	Producer4	CacheHits	0
103	Producer4	CacheMisses	0
104	Consumer1	CacheHits	0
104	Consumer1	CacheMisses	0
104	Node1	CacheHits	0
104	Node1	CacheMisses	0
104	Node2	CacheHits	0
104	Node2	CacheMisses	0
104	Node3	CacheHits	0
104	Node3	CacheMisses	0
104	Node4	CacheHits	0
104	Node4	CacheMisses	0
104	Node5	CacheHits	0
104	Node5	CacheMisses	0
104	Node6	CacheHits	0
104	Node6	CacheMisses	0
104	Node7	CacheHits	0
104	Node7	CacheMisses	0
104	Node8	CacheHits	0
104	Node8	CacheMisses	0
104	Node9	CacheHits	0
104	Node9	CacheMisses	0
104	Node10	CacheHits	0
104	Node10	CacheMisses	0
104	Node11	CacheHits	0
104	Node11	CacheMisses	0
104	Node12	CacheHits	0
104	Node12	CacheMisses	0
104	Node13	CacheHits	0
104	Node13	CacheMisses	0
104	Node14	CacheHits	0
104	Node14	CacheMisses	0
104	Node15	CacheHits	0
104	Node15	CacheMisses	0
104	Node16	CacheHits	0
104	Node16	CacheMisses	0
104	Node17	CacheHits	0
104	Node17	CacheMisses	0
104	Node18	CacheHits	0
104	Node18	CacheMisses	0
104	Node19	CacheHits	0
104	Node19	CacheMisses	0
104	Node20	CacheHits	0
104	Node20	CacheMisses	0
104	Node21	CacheHits	0
104	Node21	CacheMisses	0
104	Node22	CacheHits	0
104	Node22	CacheMisses	0
104	Node23	CacheHits	0
104	Node23	CacheMisses	0
104	Node24	CacheHits	0
104	Node24	CacheMisses	0
104	Producer1	CacheHits	0
104	Producer1	CacheMisses	0
104	F1a	CacheHits	0
104	F1a	CacheMisses	0
104	F1b	CacheHits	0
104	F1b	CacheMisses	0
